user_id,goods_id
9a818c624402f1f13a4328d34aba9724,d9d0956b65964330358590881adb8622
9a818c624402f1f13a4328d34aba9724,d986243756ae14d0f3c8bd31a25a1e54
9a818c624402f1f13a4328d34aba9724,d986243756ae14d0f3c8bd31a25a1e54
9a818c624402f1f13a4328d34aba9724,c241b45af676914c563bf9307cb37ce1
9a818c624402f1f13a4328d34aba9724,c241b45af676914c563bf9307cb37ce1
9a818c624402f1f13a4328d34aba9724,793b7ba118831e460e34d7ef44045d76
9a818c624402f1f13a4328d34aba9724,e6733fed377494791eafedf80914b6d1
d185fc28dbae3e9dc75aad826aa9abe8,7f6210918538582efc6019ad9b5a9d4e
1f9ae7c9a003f56b9703b7442839be6d,b63616db549895d7344e354df1274e1a
05842ab841a7b80f4f9ea0ed532a4e6b,74b8e6aecb0bea14684b019b7474c12d
05842ab841a7b80f4f9ea0ed532a4e6b,c93cc6e61d0d9a332798fb4cf783cc00
33c2a49331cbb92260f2eed8a825bbaa,44b3091a4e0ed87e58f7e08cd94b0c22
9ebdec5c87b69e7dd0416c51cb819647,f51b0cf0a4319520d933f0bc7338e522
13b310cfd0c27c3b15d006f1096199d4,5578b63e623f235b483b83b33d11e023
73c8bb0d9dd4a88b59d94c80b098c78a,622bd7e601ac4f41746d185f8851b617
f4de6f58d443d4b853d817e2b3c41dec,520d4986b805ccb7b2736670a32a6dcd
f4de6f58d443d4b853d817e2b3c41dec,1b4a3770585dd07eb12b06b947c50e49
95deeaad5aa7c3f7a2ead460d75c119e,c87b0e8ce7c7c9ac73e4ddea5f9c4959
ab5a54dd80f3ea0e7afc52575a149962,f3305d7cadc4b29c05a3c7e509ac6353
ab5a54dd80f3ea0e7afc52575a149962,cf703fd63d11ee1646e8813ad44a2059
ab5a54dd80f3ea0e7afc52575a149962,cf703fd63d11ee1646e8813ad44a2059
ab5a54dd80f3ea0e7afc52575a149962,cf703fd63d11ee1646e8813ad44a2059
4d203008f6003a2adcf6829292d36279,b52b7b34d64f71c6dd87db0d25e71e5a
b017202a7d424aa4e1b5e04ef5cd5365,7b6893ddc7e0a3cd7f10020b5a654683
b017202a7d424aa4e1b5e04ef5cd5365,2f6b8ba28af9a59901498473a00aea71
b017202a7d424aa4e1b5e04ef5cd5365,eab13d369123617bd778c31b3386425a
b017202a7d424aa4e1b5e04ef5cd5365,4dfe4a09f99c32e889684d64ad44721e
b017202a7d424aa4e1b5e04ef5cd5365,a630cbf223e22ec8f4908d592fab1d71
b017202a7d424aa4e1b5e04ef5cd5365,af2c585fe4c549332fac2eeb19bfbdc9
b017202a7d424aa4e1b5e04ef5cd5365,af2c585fe4c549332fac2eeb19bfbdc9
3b509ffe457805fcd2a9dabe365ad02a,111de938aeb06d1c87cc65126a76479a
c2c72b7e52e78edbaa986d380574af03,9d6f1630765a98c661d9957280ce71be
c2c72b7e52e78edbaa986d380574af03,9d6f1630765a98c661d9957280ce71be
fc1530cccf32948ae0f459def8f242cb,17a595fa22ca9aaa89921afe91c11bc8
fc1530cccf32948ae0f459def8f242cb,0de649c1fa707f4f38a7018b4545bbc1
839c45d4c3b98165df5dea4f594e7942,972f05f9bcc9d7bb4a5f6a040daf8629
a2cfd360ce7316f64ce85a36694dd227,b90977321148fe8ce7c04651bba09cc9
5f8a919154c170e197e0c0a42b018bee,2e6d9b5574cf0efa5f49fa6a4bedd119
ed58208dd6bb1995accc83958f551ab7,59813e80846977a1c77bdd008b74f94f
c7f3ab33a869c9ae70ef4463168aa0a4,8249097cb7b38b23ea107cced09e4417
cc9a71cdd04a516f72ca1a679ed4f644,64205ab9b91c75038bad2e2d42f1b3a2
cc9a71cdd04a516f72ca1a679ed4f644,efcf103701b9735e824d1b198f1741d5
cc9a71cdd04a516f72ca1a679ed4f644,d32e32f4723bd84c24601a427105ef3c
cc9a71cdd04a516f72ca1a679ed4f644,650379153e35c53a35278f2fbb254fb3
69d3055e05a80f26b2705fdeb79fd04a,8ce1d58792e88e7e80740fa695083d47
69d3055e05a80f26b2705fdeb79fd04a,5256139ed47c4fb86e1e34953679b91e
3c014502cc4016e8c660e8f2f79b55a8,aeeb401bdaa9283bcfd12d61b146c4b2
3c014502cc4016e8c660e8f2f79b55a8,1ff835f2acd5b0ae1ef92483d40aa9f7
d374389a3b582393dd3723b62f3c2255,e13f499b1bc6f86ddc3c1ff210963af1
d374389a3b582393dd3723b62f3c2255,0fc95daf0df5fdb21c3e5c0d913da818
e99552553a3f0b155e8d023db951f2ed,d65848285275a1b71c960674ad8ccee8
e99552553a3f0b155e8d023db951f2ed,d65848285275a1b71c960674ad8ccee8
e99552553a3f0b155e8d023db951f2ed,d65848285275a1b71c960674ad8ccee8
e99552553a3f0b155e8d023db951f2ed,aca4355423ce2d16fd389e100cf50bb9
5a1571cbf945d7409640e0250e4dc465,f7534b242498fa1855e589eb2503a919
1d942a5d666fc896596146d27e5904d1,6cb19450945b111e0e7a0d4989c676cf
3ccdd984d0799e271696e46ada7a8523,5bc459799a91e87379fbb02f23f9cfa5
3ccdd984d0799e271696e46ada7a8523,cddeb17f4f8ffa48bb375c8be67a39f6
ca63ac5f2858352115c771d31d217c11,4e92004c33a6d836e6c172dcf5bf91c2
9afec9408d028b77ab396251cbaac609,2359d02fbd82ab535d81798dea7ce773
098a8ad4c62c0f1e75b337808cd86709,a5708326a22b9b05fe7ef6184bc970ec
098a8ad4c62c0f1e75b337808cd86709,a5708326a22b9b05fe7ef6184bc970ec
098a8ad4c62c0f1e75b337808cd86709,a5708326a22b9b05fe7ef6184bc970ec
098a8ad4c62c0f1e75b337808cd86709,cce133086e66746b645775a86d4b96bb
098a8ad4c62c0f1e75b337808cd86709,1d18d29c81f90fc8b0dd2c4f1b6f79de
098a8ad4c62c0f1e75b337808cd86709,db915cff181cd1d4f9d35d22af270863
098a8ad4c62c0f1e75b337808cd86709,729384797779f7af52c45e64ef8f93f0
098a8ad4c62c0f1e75b337808cd86709,12edc1e2016621bdfea6d35942fb17b4
098a8ad4c62c0f1e75b337808cd86709,5c710404e6d63c3bf96f8aa4d8fc63e2
098a8ad4c62c0f1e75b337808cd86709,45f8a8dc0dde3359e69256891b897c51
098a8ad4c62c0f1e75b337808cd86709,45f8a8dc0dde3359e69256891b897c51
098a8ad4c62c0f1e75b337808cd86709,b598ab062171663fd550491c925ce927
098a8ad4c62c0f1e75b337808cd86709,6992da56ecb645af45a2abc3e4cf6b7c
098a8ad4c62c0f1e75b337808cd86709,6992da56ecb645af45a2abc3e4cf6b7c
098a8ad4c62c0f1e75b337808cd86709,acf25dbc6e02941e5900c1a4d7c74baa
098a8ad4c62c0f1e75b337808cd86709,acf25dbc6e02941e5900c1a4d7c74baa
098a8ad4c62c0f1e75b337808cd86709,afda128b6365ee887fae1552bb7cd4f6
098a8ad4c62c0f1e75b337808cd86709,afda128b6365ee887fae1552bb7cd4f6
93686291b8e2450c102e0ed21948880e,35586976b143f4512bc7edef2d6120c7
93686291b8e2450c102e0ed21948880e,e783ea98e0211a53593880bc2ca4101a
223031141ea27394565172b6b3ebce72,2dc9d5b4cf8af0983d39cbe4a1c3bf5d
a686f0b2f79b3105fc9e837343d755ae,f03edd1b6ce7c9b57064656516c6f258
10aaba8163a019f6e0e950ca316723cf,3fce553150591a67dfa9e983332740f2
8b6b95ce32b9995dbe2699963c12a554,eb7e1abc55eb67d91c5bc6da60d32668
8b6b95ce32b9995dbe2699963c12a554,f89094d519ff770c37a60c473c1f6534
8b6b95ce32b9995dbe2699963c12a554,82bc577c571592d29976c66df6197a47
cbaeb0e8a0399e52504a2c9bf5742f85,21f512932dbe58e7e4aafe1ca3463222
c7c499d809d9222901a91f650ceef78e,6f9be2af10a1dfc5c89d2ef3678ccd25
bb4f9e5b45ff0ae2a78df03d463d5e96,06cdd4e5785733f79b655100ae989370
acb17eaf8357bf121229137fed130ec6,7105b69f66bb8a915dd4d3a896d3c8cb
639daa9d9546fa8d94917fe5929d51a4,6b2df8a3080f8b7a1e17cd0f654125a0
639daa9d9546fa8d94917fe5929d51a4,7cc7aa6e0d96e4da43bd2e106fc374ca
639daa9d9546fa8d94917fe5929d51a4,4bcc1f97dcecdf9e52edfddd0fe4345c
639daa9d9546fa8d94917fe5929d51a4,3c20053921953efb490437f947b387ce
639daa9d9546fa8d94917fe5929d51a4,7a4c6f72a9ea21387613260f09e91659
639daa9d9546fa8d94917fe5929d51a4,4388ffd52e6103600a27fe4bbd7fa31a
639daa9d9546fa8d94917fe5929d51a4,99ac2c550eaf70570f6107a62838f2c9
6ede79c02ff40e2b666b633b64e2ce7a,ef9a75f252bf8bce5db99d2a63aea62b
71a736d37bce63feb4d618ec9d4a102d,01df273ea0765433475b979e09d5d492
477ca628d87058047640a5378e4a3cc4,80d856f5dacaf8f19788a490a57d49a5
7d2f67213c5e426b2ec4e03c2fe37817,1cc37b6beef2a48ddb1baf9158f3419d
c6dce19679aaf688af2c25616b1c41b0,d5e2afa436d4e0ad740b84d3651aaedf
c6dce19679aaf688af2c25616b1c41b0,d5e2afa436d4e0ad740b84d3651aaedf
c6dce19679aaf688af2c25616b1c41b0,d5e2afa436d4e0ad740b84d3651aaedf
da47968a5bd0d98ced51fa68bac74222,f9113ec345ef0f4d1b1dae04c679994d
da47968a5bd0d98ced51fa68bac74222,bf33e3076ae052c101751150ae980ce1
da47968a5bd0d98ced51fa68bac74222,298d101c920768337d54525c91c87db2
c859a5d8fcad1b292755c215cbcf0495,7703488662967d44c419293ac7fe665a
c859a5d8fcad1b292755c215cbcf0495,c59855c96ba52d177e7cefa993691565
a4840aec5c48ce978715fc4582d34806,3cc78048e73e198790c32c900c98bc36
a4840aec5c48ce978715fc4582d34806,99b087fe4a79ac1921d85c4415b4b86a
99d7e2e2720cdbef3b436939f8d96009,9d63638a7612a61fc2ff0573f3e51c74
99d7e2e2720cdbef3b436939f8d96009,710a8b796a21919f794128e7f98a9b2d
b20553851d41a9d3c44873cbff34da8b,3f0406a1c8955ccf15b032be4fbfbca1
b20553851d41a9d3c44873cbff34da8b,154f95d469957251bb2bfcc61347170c
de45bfadd7fb02c42fd2c6cf0e8aa3a2,f1b8ab3fb291ecf79b74faf9812bf789
f5307c1702894584f3ca92b0e80d1b81,2e2eba88b0aa419be3d31ff0f7e4cdfb
f5307c1702894584f3ca92b0e80d1b81,3c00e67d764ab41ebc24b35cb6df1e59
f5307c1702894584f3ca92b0e80d1b81,3c00e67d764ab41ebc24b35cb6df1e59
f5307c1702894584f3ca92b0e80d1b81,1cee03e18ff78619b300e7057f01f3bf
c6056c8abb92e8414f008576174b0445,f1f19bd869ac8ab07fe65091a52cb20f
bf6696c5d50e2068b414a39ceaf1199b,978aed6bef9785719ba5c5ba4dfafce5
cd309f3ad21131419a7c98e916a0149a,2b3431fb692118903f7eb9470c4c3f68
cd309f3ad21131419a7c98e916a0149a,2b3431fb692118903f7eb9470c4c3f68
cd309f3ad21131419a7c98e916a0149a,2b3431fb692118903f7eb9470c4c3f68
cd309f3ad21131419a7c98e916a0149a,5cdd0c07b76d267f97f4ae0d2640f25f
cd309f3ad21131419a7c98e916a0149a,5cdd0c07b76d267f97f4ae0d2640f25f
cd309f3ad21131419a7c98e916a0149a,55f1ef4d2c78efb045bfb8be25c8d7e5
68ea2050e70e61c707dfdcfcff2222b2,ad145b4bc7d7052c0569cfc19df8422d
50f9f678ecd01e73840ee094f845ea85,ef4dcfdbc1bb6d3dec19828824945369
24bc8afd41db4a4d7801dc279d07e264,8485bc058c81b429953d0631b4864702
18ac4cfce66fc0886d8c8220081428e8,ed48bb838009ac37fad29109150c0fc7
18ac4cfce66fc0886d8c8220081428e8,3dced4e930b71075b0562a31e55fefdb
1f2856444f09507887e036a5d21bfad7,820ff32e890068ada9bd51b53899c161
1f2856444f09507887e036a5d21bfad7,cc788adf22ebd4fc45a82b830d3dde68
1f2856444f09507887e036a5d21bfad7,57256d58e0bcd478831147efd2cb3e5b
1f2856444f09507887e036a5d21bfad7,7405e9642ebf8ef31768e984cc6caff7
e2f6ad019d215725946a3e131940e0bb,ed75e4c9ca8b3296852a72a99dd6bf54
88d4fef7730631f37eaa9ce5abce42c8,98acd9350336a8ed987123315430de00
88d4fef7730631f37eaa9ce5abce42c8,e1b58a62845f8104619a9ad497fd5bc7
3fd66217f7369c9c6b93d32105d62022,88c0d4e7844d0ebdcc7d57fbe9cd21cc
3fd66217f7369c9c6b93d32105d62022,88c0d4e7844d0ebdcc7d57fbe9cd21cc
ce599d17d1c8d138c9216fecfc437e96,dbf14ce3ce68c6c8f47e34a5d27c6655
b363ad4cf40fdfff8335261481aa94bb,26b02e504e0d99702109efc6da7606b5
56a92033777b2caf07da3fe82ae872c9,a18e9265a596e14f1c0bb8e1c516b459
56a92033777b2caf07da3fe82ae872c9,9356159dc2d4edcb8f847b8489a25acf
df979d4698cbc5884435b663139fe9f0,c3f18ae2b807c5333458238e75780641
53bacc138ac1f110acbb10714c6a3073,11f7eb8ac3e20a91b4d97566516d612d
53bacc138ac1f110acbb10714c6a3073,11f7eb8ac3e20a91b4d97566516d612d
53bacc138ac1f110acbb10714c6a3073,9b3d1786598a1cfd2f8fb0feaa5d3ecf
8053f0d70394751a67f0cfe52d2843b0,8cbeeaa55ce9d48d6ffb663aaef06cfd
cbafd04eab9d7673561d9dab3b092b08,f40244c3bff0f8e503bccf8f71c7ab99
cbafd04eab9d7673561d9dab3b092b08,2f2179b7c418d301c84e955d9e324928
c08fd2cdd216c48a51f92f0cdcfbee7c,df6746bb6ba9ab5e462b478ff627cc23
c08fd2cdd216c48a51f92f0cdcfbee7c,f4360d7c63e1990e3fb6eb376fed8f57
83c4413e5c29f420fea423b7d54fae20,576363f5c1b0c793c13610948ef3e70a
83c4413e5c29f420fea423b7d54fae20,576363f5c1b0c793c13610948ef3e70a
dadde700faabc24a42d449ed6bc05789,b6ea34515f3d04d622d6993e0f60b816
dadde700faabc24a42d449ed6bc05789,54bcc06e7c01a14258c0a251ee812215
3a6bae69d8f684071247d1ba247dfed2,bcddbf1640cba944f614dfe619751790
2534939a682de1e87774d77a3ffaa828,cf73aaf8145273bab2ed4b29d4ae06a3
2534939a682de1e87774d77a3ffaa828,5446e48236b9d128319ca9eb2c12a3a7
739b2130ee1696bf77ea20c45dfead90,b7de99bf0c9a7474efa9bf2ba7004428
739b2130ee1696bf77ea20c45dfead90,c523837efa86439b1597bd18ea4f0366
011831b1f34af744177dda501e149ed3,b96498846d51e611c670a1aac552afbc
011831b1f34af744177dda501e149ed3,0ca1afcbd600c8336b6f3993f432a8e9
011831b1f34af744177dda501e149ed3,2243f36ae0778e3f9ba7ddd856833736
011831b1f34af744177dda501e149ed3,13bdd6a8a16d2e2bbbb50cb7922bea40
4d152f383e239d57783e88f742d0688f,c7eed0b925a692c0d4387bd4b1513331
4d152f383e239d57783e88f742d0688f,c7eed0b925a692c0d4387bd4b1513331
407ce5dc2fd6ff2cc0b9eb911e89e91e,dcb0351e674f7a5fefc1e2079bb81db4
07ab660e6567c9d430147d43d483b4ca,0b96fbfa801f499a1a334ab613115ecd
07ab660e6567c9d430147d43d483b4ca,6d70191c8975cce825fd935b60ada582
07ab660e6567c9d430147d43d483b4ca,63d437c6d8b1e95265da4b68c734c1aa
07ab660e6567c9d430147d43d483b4ca,41f585b9d2689b69e9b24423dd72a511
083756cfbdd00e9dbe8fc456ccba5518,cda39112c642fa2dc3d344ed354d1a8d
083756cfbdd00e9dbe8fc456ccba5518,ea76d95458fe81c39c5a862881a75172
27b94e52d4fe60ac01c0a2d78cf7e203,d4f6ddeecae24ee9b6b3001850a2ef3e
27b94e52d4fe60ac01c0a2d78cf7e203,f6056c66008531c3b855982965b12e2b
aed8ad69a0593b32b00bc4ef8d29b3b7,225404b2b16a9311e78c2d5908e8327d
aed8ad69a0593b32b00bc4ef8d29b3b7,605b584428a71c2bca641c0fc2910dee
aed8ad69a0593b32b00bc4ef8d29b3b7,d6c2556844b85b70bbb3af8475c69d3f
cb431e95112d40ce90133171d1c30326,126ce3fcc4a74758164f92947c02efd6
cb431e95112d40ce90133171d1c30326,126ce3fcc4a74758164f92947c02efd6
cb431e95112d40ce90133171d1c30326,22d5aa8ec98f38b095c8f68a53de4f3a
cb431e95112d40ce90133171d1c30326,596738f97b76f82b6db9062eb55b8db3
cb431e95112d40ce90133171d1c30326,0cd8c7669f2f72591f175b83faec355a
cb431e95112d40ce90133171d1c30326,ee1ee3f4185e54061ee79e20ef6b2556
cb431e95112d40ce90133171d1c30326,2b078490b1e74c9985be4d640b5fe04d
cb431e95112d40ce90133171d1c30326,a5422c72a91c5089e4a04b877bf644f5
cb431e95112d40ce90133171d1c30326,265969b4b2a6c425e42d9deadde2acf1
cb431e95112d40ce90133171d1c30326,52103d4597619153190ed94a3ed79d37
7ffdd765617fff75f3c4005bc3f36f94,82360bcca8e0e454afd958c9f68d1337
21949508b9515e939cc821c6259a8b88,c59d0ffa903c79bc47688ef4608a9f04
0a07034b5cc829f92424ca40aa9ce843,3e1c147c37d7456bd3c0681e0fc4aeb4
579226d6122f42718b3715656bfda860,901c379303c96328344dc0ec624d0126
3a5cd10f36b3d5c2ec8c440b9586d759,eff0af21ef958e42eb18a6326c6c4833
ecda5aebc1f80df9ca10432bf31ff413,11deebfa16caca86852fe33383cc4548
0ad80c156a0095676640bcf7d6291b1e,8a0f41c4992c6bafe14a9a5e2e37422e
f68cbcdb0c2ede1e4ef5090e1e5539e6,557dbb7d4251afc6153c0f0837e11b8a
b43a9cc5faf75ee8e973a713d1a173cb,48bf787ae944f5af694aebaf92de4336
4e61ec66c294417c77232f71bb276241,25f72ce3b337b16437a8c42b7aa195ea
d020db5bb4d01af801bd45e5b4eba882,16649444874fc3f98133e5a8ac7f2fcf
d020db5bb4d01af801bd45e5b4eba882,e8b921b0f784d5947acce28f5461526a
d020db5bb4d01af801bd45e5b4eba882,5e6bbc001bcfafff53ca5eabfb488d26
034a25939c4fd837f05a010face9ba99,a3576f613796bed1b3900489a236a10b
758963332b8d5cbcfa1e80cb12c8dba3,22a505afba45f3a91dade4adfad73cd5
758963332b8d5cbcfa1e80cb12c8dba3,22a505afba45f3a91dade4adfad73cd5
758963332b8d5cbcfa1e80cb12c8dba3,22a505afba45f3a91dade4adfad73cd5
758963332b8d5cbcfa1e80cb12c8dba3,22a505afba45f3a91dade4adfad73cd5
758963332b8d5cbcfa1e80cb12c8dba3,a7bb323e3798767cce6535b8aa2e6d0e
df1eee0ae740a8906b742f246b0c44d5,dec01ba77aac3cd25f9323fef5f4d8fb
df1eee0ae740a8906b742f246b0c44d5,a6d35283cd9387405871decdd8ae5336
df1eee0ae740a8906b742f246b0c44d5,940940d5f1f77bd5021ba33c924f4882
094be1a66a20842479d0d25dfbff46b5,07261ec2dd10bf54ba7cea4d6eb6e52d
bc83b69b9492b713dba7d335ba8c1126,0c76820c52f9f009138bf509cb336666
bc83b69b9492b713dba7d335ba8c1126,59a93a79a7a72dc2673406f1e24c0fc7
bc83b69b9492b713dba7d335ba8c1126,6116f3ea2f13c7d6cb34c17eec66cf16
bc83b69b9492b713dba7d335ba8c1126,db62c80f009a1936f4ee6061d3966ab4
bc83b69b9492b713dba7d335ba8c1126,7184d64a0b5aa373b89a549f78d438ea
bc83b69b9492b713dba7d335ba8c1126,a2b4b2b2cef6fed48e66141881124ec5
bc83b69b9492b713dba7d335ba8c1126,b98e1a9ae5a7db88992c63e2cd410855
bc83b69b9492b713dba7d335ba8c1126,30a8489dc9b1be58420507ad892fa80b
bc83b69b9492b713dba7d335ba8c1126,174351688230f06d818e832b87e3f542
